id	label	source	length	original_header
POS_DRAMP_DRAMP04231	1	DRAMP	20	DRAMP04231
POS_DRAMP_DRAMP04232	1	DRAMP	20	DRAMP04232
POS_DRAMP_DRAMP04233	1	DRAMP	20	DRAMP04233
POS_DRAMP_DRAMP04234	1	DRAMP	20	DRAMP04234
POS_DRAMP_DRAMP04235	1	DRAMP	20	DRAMP04235
POS_DRAMP_DRAMP04236	1	DRAMP	13	DRAMP04236
POS_DRAMP_DRAMP04237	1	DRAMP	13	DRAMP04237
POS_DRAMP_DRAMP04238	1	DRAMP	8	DRAMP04238
POS_DRAMP_DRAMP04239	1	DRAMP	10	DRAMP04239
POS_DRAMP_DRAMP04240	1	DRAMP	8	DRAMP04240
POS_DRAMP_DRAMP04241	1	DRAMP	11	DRAMP04241
POS_DRAMP_DRAMP04242	1	DRAMP	11	DRAMP04242
POS_DRAMP_DRAMP04243	1	DRAMP	10	DRAMP04243
POS_DRAMP_DRAMP04244	1	DRAMP	9	DRAMP04244
POS_DRAMP_DRAMP04245	1	DRAMP	14	DRAMP04245
POS_DRAMP_DRAMP04246	1	DRAMP	14	DRAMP04246
POS_DRAMP_DRAMP04247	1	DRAMP	20	DRAMP04247
POS_DRAMP_DRAMP04248	1	DRAMP	18	DRAMP04248
POS_DRAMP_DRAMP04249	1	DRAMP	21	DRAMP04249
POS_DRAMP_DRAMP04250	1	DRAMP	21	DRAMP04250
POS_DRAMP_DRAMP04251	1	DRAMP	24	DRAMP04251
POS_DRAMP_DRAMP04252	1	DRAMP	34	DRAMP04252
POS_DRAMP_DRAMP04253	1	DRAMP	34	DRAMP04253
POS_DRAMP_DRAMP04254	1	DRAMP	36	DRAMP04254
POS_DRAMP_DRAMP04255	1	DRAMP	36	DRAMP04255
POS_DRAMP_DRAMP04256	1	DRAMP	43	DRAMP04256
POS_DRAMP_DRAMP04257	1	DRAMP	43	DRAMP04257
POS_DRAMP_DRAMP04258	1	DRAMP	43	DRAMP04258
POS_DRAMP_DRAMP04259	1	DRAMP	44	DRAMP04259
POS_DRAMP_DRAMP04260	1	DRAMP	15	DRAMP04260
POS_DRAMP_DRAMP04261	1	DRAMP	15	DRAMP04261
POS_DRAMP_DRAMP04262	1	DRAMP	18	DRAMP04262
POS_DRAMP_DRAMP04263	1	DRAMP	18	DRAMP04263
POS_DRAMP_DRAMP04264	1	DRAMP	26	DRAMP04264
POS_DRAMP_DRAMP04265	1	DRAMP	26	DRAMP04265
POS_DRAMP_DRAMP04266	1	DRAMP	25	DRAMP04266
POS_DRAMP_DRAMP04267	1	DRAMP	30	DRAMP04267
POS_DRAMP_DRAMP04268	1	DRAMP	23	DRAMP04268
POS_DRAMP_DRAMP04269	1	DRAMP	26	DRAMP04269
POS_DRAMP_DRAMP04270	1	DRAMP	26	DRAMP04270
POS_DRAMP_DRAMP04271	1	DRAMP	26	DRAMP04271
POS_DRAMP_DRAMP04274	1	DRAMP	23	DRAMP04274
POS_DRAMP_DRAMP04275	1	DRAMP	26	DRAMP04275
POS_DRAMP_DRAMP04276	1	DRAMP	26	DRAMP04276
POS_DRAMP_DRAMP04277	1	DRAMP	20	DRAMP04277
POS_DRAMP_DRAMP04279	1	DRAMP	13	DRAMP04279
POS_DRAMP_DRAMP04280	1	DRAMP	27	DRAMP04280
POS_DRAMP_DRAMP04281	1	DRAMP	26	DRAMP04281
POS_DRAMP_DRAMP04282	1	DRAMP	27	DRAMP04282
POS_DRAMP_DRAMP04283	1	DRAMP	29	DRAMP04283
POS_DRAMP_DRAMP04284	1	DRAMP	26	DRAMP04284
POS_DRAMP_DRAMP04285	1	DRAMP	28	DRAMP04285
POS_DRAMP_DRAMP04286	1	DRAMP	29	DRAMP04286
POS_DRAMP_DRAMP04287	1	DRAMP	19	DRAMP04287
POS_DRAMP_DRAMP04288	1	DRAMP	16	DRAMP04288
POS_DRAMP_DRAMP04289	1	DRAMP	16	DRAMP04289
POS_DRAMP_DRAMP04290	1	DRAMP	17	DRAMP04290
POS_DRAMP_DRAMP04291	1	DRAMP	18	DRAMP04291
POS_DRAMP_DRAMP04292	1	DRAMP	15	DRAMP04292
POS_DRAMP_DRAMP04293	1	DRAMP	15	DRAMP04293
POS_DRAMP_DRAMP04294	1	DRAMP	15	DRAMP04294
POS_DRAMP_DRAMP04295	1	DRAMP	14	DRAMP04295
POS_DRAMP_DRAMP04296	1	DRAMP	16	DRAMP04296
POS_DRAMP_DRAMP04297	1	DRAMP	15	DRAMP04297
POS_DRAMP_DRAMP04298	1	DRAMP	15	DRAMP04298
POS_DRAMP_DRAMP04299	1	DRAMP	14	DRAMP04299
POS_DRAMP_DRAMP04300	1	DRAMP	15	DRAMP04300
POS_DRAMP_DRAMP04301	1	DRAMP	15	DRAMP04301
POS_DRAMP_DRAMP04302	1	DRAMP	15	DRAMP04302
POS_DRAMP_DRAMP04303	1	DRAMP	15	DRAMP04303
POS_DRAMP_DRAMP04304	1	DRAMP	16	DRAMP04304
POS_DRAMP_DRAMP04305	1	DRAMP	15	DRAMP04305
POS_DRAMP_DRAMP04306	1	DRAMP	19	DRAMP04306
POS_DRAMP_DRAMP04307	1	DRAMP	18	DRAMP04307
POS_DRAMP_DRAMP04308	1	DRAMP	18	DRAMP04308
POS_DRAMP_DRAMP04309	1	DRAMP	18	DRAMP04309
POS_DRAMP_DRAMP04310	1	DRAMP	18	DRAMP04310
POS_DRAMP_DRAMP04311	1	DRAMP	18	DRAMP04311
POS_DRAMP_DRAMP04312	1	DRAMP	18	DRAMP04312
POS_DRAMP_DRAMP04313	1	DRAMP	19	DRAMP04313
POS_DRAMP_DRAMP04314	1	DRAMP	18	DRAMP04314
POS_DRAMP_DRAMP04315	1	DRAMP	18	DRAMP04315
POS_DRAMP_DRAMP04316	1	DRAMP	18	DRAMP04316
POS_DRAMP_DRAMP04317	1	DRAMP	13	DRAMP04317
POS_DRAMP_DRAMP04318	1	DRAMP	14	DRAMP04318
POS_DRAMP_DRAMP04319	1	DRAMP	9	DRAMP04319
POS_DRAMP_DRAMP04320	1	DRAMP	9	DRAMP04320
POS_DRAMP_DRAMP04321	1	DRAMP	9	DRAMP04321
POS_DRAMP_DRAMP04322	1	DRAMP	9	DRAMP04322
POS_DRAMP_DRAMP04323	1	DRAMP	9	DRAMP04323
POS_DRAMP_DRAMP04324	1	DRAMP	12	DRAMP04324
POS_DRAMP_DRAMP04325	1	DRAMP	12	DRAMP04325
POS_DRAMP_DRAMP04326	1	DRAMP	12	DRAMP04326
POS_DRAMP_DRAMP04327	1	DRAMP	12	DRAMP04327
POS_DRAMP_DRAMP04328	1	DRAMP	12	DRAMP04328
POS_DRAMP_DRAMP04329	1	DRAMP	12	DRAMP04329
POS_DRAMP_DRAMP04330	1	DRAMP	12	DRAMP04330
POS_DRAMP_DRAMP04331	1	DRAMP	10	DRAMP04331
POS_DRAMP_DRAMP04332	1	DRAMP	9	DRAMP04332
POS_DRAMP_DRAMP04333	1	DRAMP	8	DRAMP04333
POS_DRAMP_DRAMP04334	1	DRAMP	7	DRAMP04334
POS_DRAMP_DRAMP04335	1	DRAMP	18	DRAMP04335
POS_DRAMP_DRAMP04336	1	DRAMP	19	DRAMP04336
POS_DRAMP_DRAMP04337	1	DRAMP	19	DRAMP04337
POS_DRAMP_DRAMP04338	1	DRAMP	19	DRAMP04338
POS_DRAMP_DRAMP04339	1	DRAMP	19	DRAMP04339
POS_DRAMP_DRAMP04340	1	DRAMP	19	DRAMP04340
POS_DRAMP_DRAMP04341	1	DRAMP	19	DRAMP04341
POS_DRAMP_DRAMP04342	1	DRAMP	19	DRAMP04342
POS_DRAMP_DRAMP04343	1	DRAMP	19	DRAMP04343
POS_DRAMP_DRAMP04344	1	DRAMP	19	DRAMP04344
POS_DRAMP_DRAMP04345	1	DRAMP	19	DRAMP04345
POS_DRAMP_DRAMP04346	1	DRAMP	19	DRAMP04346
POS_DRAMP_DRAMP04347	1	DRAMP	21	DRAMP04347
POS_DRAMP_DRAMP04348	1	DRAMP	21	DRAMP04348
POS_DRAMP_DRAMP04349	1	DRAMP	21	DRAMP04349
POS_DRAMP_DRAMP04350	1	DRAMP	21	DRAMP04350
POS_DRAMP_DRAMP04351	1	DRAMP	21	DRAMP04351
POS_DRAMP_DRAMP04352	1	DRAMP	14	DRAMP04352
POS_DRAMP_DRAMP04353	1	DRAMP	14	DRAMP04353
POS_DRAMP_DRAMP04354	1	DRAMP	20	DRAMP04354
POS_DRAMP_DRAMP04355	1	DRAMP	20	DRAMP04355
POS_DRAMP_DRAMP04356	1	DRAMP	37	DRAMP04356
POS_DRAMP_DRAMP04357	1	DRAMP	26	DRAMP04357
POS_DRAMP_DRAMP04358	1	DRAMP	28	DRAMP04358
POS_DRAMP_DRAMP04359	1	DRAMP	14	DRAMP04359
POS_DRAMP_DRAMP04360	1	DRAMP	14	DRAMP04360
POS_DRAMP_DRAMP04361	1	DRAMP	14	DRAMP04361
POS_DRAMP_DRAMP04362	1	DRAMP	14	DRAMP04362
POS_DRAMP_DRAMP04363	1	DRAMP	14	DRAMP04363
POS_DRAMP_DRAMP04364	1	DRAMP	14	DRAMP04364
POS_DRAMP_DRAMP04365	1	DRAMP	14	DRAMP04365
POS_DRAMP_DRAMP04366	1	DRAMP	14	DRAMP04366
POS_DRAMP_DRAMP04367	1	DRAMP	14	DRAMP04367
POS_DRAMP_DRAMP04368	1	DRAMP	14	DRAMP04368
POS_DRAMP_DRAMP04369	1	DRAMP	14	DRAMP04369
POS_DRAMP_DRAMP04370	1	DRAMP	14	DRAMP04370
POS_DRAMP_DRAMP04371	1	DRAMP	14	DRAMP04371
POS_DRAMP_DRAMP04372	1	DRAMP	14	DRAMP04372
POS_DRAMP_DRAMP04373	1	DRAMP	14	DRAMP04373
POS_DRAMP_DRAMP04374	1	DRAMP	14	DRAMP04374
POS_DRAMP_DRAMP04375	1	DRAMP	14	DRAMP04375
POS_DRAMP_DRAMP04376	1	DRAMP	14	DRAMP04376
POS_DRAMP_DRAMP04377	1	DRAMP	14	DRAMP04377
POS_DRAMP_DRAMP04378	1	DRAMP	14	DRAMP04378
POS_DRAMP_DRAMP04379	1	DRAMP	14	DRAMP04379
POS_DRAMP_DRAMP04380	1	DRAMP	17	DRAMP04380
POS_DRAMP_DRAMP04381	1	DRAMP	16	DRAMP04381
POS_DRAMP_DRAMP04382	1	DRAMP	15	DRAMP04382
POS_DRAMP_DRAMP04383	1	DRAMP	14	DRAMP04383
POS_DRAMP_DRAMP04384	1	DRAMP	13	DRAMP04384
POS_DRAMP_DRAMP04385	1	DRAMP	16	DRAMP04385
POS_DRAMP_DRAMP04386	1	DRAMP	15	DRAMP04386
POS_DRAMP_DRAMP04387	1	DRAMP	14	DRAMP04387
POS_DRAMP_DRAMP04388	1	DRAMP	13	DRAMP04388
POS_DRAMP_DRAMP04389	1	DRAMP	17	DRAMP04389
POS_DRAMP_DRAMP04390	1	DRAMP	13	DRAMP04390
POS_DRAMP_DRAMP04391	1	DRAMP	17	DRAMP04391
POS_DRAMP_DRAMP04392	1	DRAMP	17	DRAMP04392
POS_DRAMP_DRAMP04393	1	DRAMP	17	DRAMP04393
POS_DRAMP_DRAMP04394	1	DRAMP	5	DRAMP04394
POS_DRAMP_DRAMP04395	1	DRAMP	5	DRAMP04395
POS_DRAMP_DRAMP04396	1	DRAMP	43	DRAMP04396
POS_DRAMP_DRAMP04397	1	DRAMP	19	DRAMP04397
POS_DRAMP_DRAMP04398	1	DRAMP	55	DRAMP04398
POS_DRAMP_DRAMP04399	1	DRAMP	69	DRAMP04399
POS_DRAMP_DRAMP04400	1	DRAMP	69	DRAMP04400
POS_DRAMP_DRAMP04401	1	DRAMP	69	DRAMP04401
POS_DRAMP_DRAMP04402	1	DRAMP	69	DRAMP04402
POS_DRAMP_DRAMP04403	1	DRAMP	86	DRAMP04403
POS_DRAMP_DRAMP04404	1	DRAMP	69	DRAMP04404
POS_DRAMP_DRAMP04405	1	DRAMP	70	DRAMP04405
POS_DRAMP_DRAMP04406	1	DRAMP	71	DRAMP04406
POS_DRAMP_DRAMP04407	1	DRAMP	76	DRAMP04407
POS_DRAMP_DRAMP04408	1	DRAMP	88	DRAMP04408
POS_DRAMP_DRAMP04409	1	DRAMP	63	DRAMP04409
POS_DRAMP_DRAMP04410	1	DRAMP	30	DRAMP04410
POS_DRAMP_DRAMP04411	1	DRAMP	38	DRAMP04411
POS_DRAMP_DRAMP04412	1	DRAMP	40	DRAMP04412
POS_DRAMP_DRAMP04413	1	DRAMP	32	DRAMP04413
POS_DRAMP_DRAMP04414	1	DRAMP	43	DRAMP04414
POS_DRAMP_DRAMP04415	1	DRAMP	43	DRAMP04415
POS_DRAMP_DRAMP04416	1	DRAMP	43	DRAMP04416
POS_DRAMP_DRAMP04417	1	DRAMP	43	DRAMP04417
POS_DRAMP_DRAMP04418	1	DRAMP	44	DRAMP04418
POS_DRAMP_DRAMP04419	1	DRAMP	40	DRAMP04419
POS_DRAMP_DRAMP04420	1	DRAMP	43	DRAMP04420
POS_DRAMP_DRAMP04421	1	DRAMP	40	DRAMP04421
POS_DRAMP_DRAMP04422	1	DRAMP	39	DRAMP04422
POS_DRAMP_DRAMP04423	1	DRAMP	40	DRAMP04423
POS_DRAMP_DRAMP04424	1	DRAMP	43	DRAMP04424
POS_DRAMP_DRAMP04425	1	DRAMP	37	DRAMP04425
POS_DRAMP_DRAMP04426	1	DRAMP	94	DRAMP04426
POS_DRAMP_DRAMP04427	1	DRAMP	38	DRAMP04427
POS_DRAMP_DRAMP04428	1	DRAMP	35	DRAMP04428
POS_DRAMP_DRAMP04429	1	DRAMP	26	DRAMP04429
POS_DRAMP_DRAMP04430	1	DRAMP	39	DRAMP04430
POS_DRAMP_DRAMP04431	1	DRAMP	54	DRAMP04431
POS_DRAMP_DRAMP04432	1	DRAMP	44	DRAMP04432
POS_DRAMP_DRAMP04433	1	DRAMP	42	DRAMP04433
POS_DRAMP_DRAMP04435	1	DRAMP	49	DRAMP04435
POS_DRAMP_DRAMP04436	1	DRAMP	44	DRAMP04436
POS_DRAMP_DRAMP04437	1	DRAMP	42	DRAMP04437
POS_DRAMP_DRAMP04438	1	DRAMP	92	DRAMP04438
POS_DRAMP_DRAMP04439	1	DRAMP	36	DRAMP04439
POS_DRAMP_DRAMP04440	1	DRAMP	46	DRAMP04440
POS_DRAMP_DRAMP04441	1	DRAMP	46	DRAMP04441
POS_DRAMP_DRAMP04442	1	DRAMP	46	DRAMP04442
POS_DRAMP_DRAMP04443	1	DRAMP	46	DRAMP04443
POS_DRAMP_DRAMP04444	1	DRAMP	45	DRAMP04444
POS_DRAMP_DRAMP04445	1	DRAMP	87	DRAMP04445
POS_DRAMP_DRAMP04446	1	DRAMP	42	DRAMP04446
POS_DRAMP_DRAMP04447	1	DRAMP	83	DRAMP04447
POS_DRAMP_DRAMP04448	1	DRAMP	83	DRAMP04448
POS_DRAMP_DRAMP04449	1	DRAMP	80	DRAMP04449
POS_DRAMP_DRAMP04450	1	DRAMP	70	DRAMP04450
POS_DRAMP_DRAMP04451	1	DRAMP	80	DRAMP04451
POS_DRAMP_DRAMP04452	1	DRAMP	84	DRAMP04452
POS_DRAMP_DRAMP04453	1	DRAMP	84	DRAMP04453
POS_DRAMP_DRAMP04454	1	DRAMP	77	DRAMP04454
POS_DRAMP_DRAMP04455	1	DRAMP	72	DRAMP04455
POS_DRAMP_DRAMP04456	1	DRAMP	72	DRAMP04456
POS_DRAMP_DRAMP04457	1	DRAMP	75	DRAMP04457
POS_DRAMP_DRAMP04458	1	DRAMP	94	DRAMP04458
POS_DRAMP_DRAMP04459	1	DRAMP	83	DRAMP04459
POS_DRAMP_DRAMP04460	1	DRAMP	97	DRAMP04460
POS_DRAMP_DRAMP04461	1	DRAMP	79	DRAMP04461
POS_DRAMP_DRAMP04462	1	DRAMP	86	DRAMP04462
POS_DRAMP_DRAMP04463	1	DRAMP	57	DRAMP04463
POS_DRAMP_DRAMP04464	1	DRAMP	80	DRAMP04464
POS_DRAMP_DRAMP04465	1	DRAMP	80	DRAMP04465
POS_DRAMP_DRAMP04466	1	DRAMP	69	DRAMP04466
POS_DRAMP_DRAMP04467	1	DRAMP	58	DRAMP04467
POS_DRAMP_DRAMP04468	1	DRAMP	86	DRAMP04468
POS_DRAMP_DRAMP04469	1	DRAMP	63	DRAMP04469
POS_DRAMP_DRAMP04470	1	DRAMP	55	DRAMP04470
POS_DRAMP_DRAMP04471	1	DRAMP	72	DRAMP04471
POS_DRAMP_DRAMP04472	1	DRAMP	96	DRAMP04472
POS_DRAMP_DRAMP04473	1	DRAMP	65	DRAMP04473
POS_DRAMP_DRAMP04474	1	DRAMP	36	DRAMP04474
POS_DRAMP_DRAMP04475	1	DRAMP	39	DRAMP04475
POS_DRAMP_DRAMP04476	1	DRAMP	64	DRAMP04476
POS_DRAMP_DRAMP04477	1	DRAMP	64	DRAMP04477
POS_DRAMP_DRAMP04478	1	DRAMP	69	DRAMP04478
POS_DRAMP_DRAMP04479	1	DRAMP	62	DRAMP04479
POS_DRAMP_DRAMP04480	1	DRAMP	88	DRAMP04480
POS_DRAMP_DRAMP04481	1	DRAMP	76	DRAMP04481
POS_DRAMP_DRAMP04482	1	DRAMP	67	DRAMP04482
POS_DRAMP_DRAMP04483	1	DRAMP	48	DRAMP04483
POS_DRAMP_DRAMP04484	1	DRAMP	87	DRAMP04484
POS_DRAMP_DRAMP04485	1	DRAMP	18	DRAMP04485
POS_DRAMP_DRAMP04486	1	DRAMP	66	DRAMP04486
POS_DRAMP_DRAMP04487	1	DRAMP	67	DRAMP04487
POS_DRAMP_DRAMP04488	1	DRAMP	79	DRAMP04488
POS_DRAMP_DRAMP04489	1	DRAMP	66	DRAMP04489
POS_DRAMP_DRAMP04490	1	DRAMP	66	DRAMP04490
POS_DRAMP_DRAMP04491	1	DRAMP	93	DRAMP04491
POS_DRAMP_DRAMP04492	1	DRAMP	38	DRAMP04492
POS_DRAMP_DRAMP04493	1	DRAMP	37	DRAMP04493
POS_DRAMP_DRAMP04494	1	DRAMP	17	DRAMP04494
POS_DRAMP_DRAMP04495	1	DRAMP	39	DRAMP04495
POS_DRAMP_DRAMP04496	1	DRAMP	27	DRAMP04496
POS_DRAMP_DRAMP04497	1	DRAMP	66	DRAMP04497
POS_DRAMP_DRAMP04498	1	DRAMP	66	DRAMP04498
POS_DRAMP_DRAMP04499	1	DRAMP	26	DRAMP04499
POS_DRAMP_DRAMP04500	1	DRAMP	66	DRAMP04500
POS_DRAMP_DRAMP04501	1	DRAMP	51	DRAMP04501
POS_DRAMP_DRAMP04502	1	DRAMP	51	DRAMP04502
POS_DRAMP_DRAMP04503	1	DRAMP	30	DRAMP04503
POS_DRAMP_DRAMP04504	1	DRAMP	30	DRAMP04504
POS_DRAMP_DRAMP04505	1	DRAMP	33	DRAMP04505
POS_DRAMP_DRAMP04506	1	DRAMP	13	DRAMP04506
POS_DRAMP_DRAMP04507	1	DRAMP	76	DRAMP04507
POS_DRAMP_DRAMP04508	1	DRAMP	76	DRAMP04508
POS_DRAMP_DRAMP04509	1	DRAMP	76	DRAMP04509
POS_DRAMP_DRAMP04510	1	DRAMP	74	DRAMP04510
POS_DRAMP_DRAMP04511	1	DRAMP	74	DRAMP04511
POS_DRAMP_DRAMP04512	1	DRAMP	74	DRAMP04512
POS_DRAMP_DRAMP04513	1	DRAMP	76	DRAMP04513
POS_DRAMP_DRAMP04514	1	DRAMP	74	DRAMP04514
POS_DRAMP_DRAMP04515	1	DRAMP	74	DRAMP04515
POS_DRAMP_DRAMP04516	1	DRAMP	74	DRAMP04516
POS_DRAMP_DRAMP04517	1	DRAMP	74	DRAMP04517
POS_DRAMP_DRAMP04518	1	DRAMP	86	DRAMP04518
POS_DRAMP_DRAMP04519	1	DRAMP	69	DRAMP04519
POS_DRAMP_DRAMP04520	1	DRAMP	76	DRAMP04520
POS_DRAMP_DRAMP04521	1	DRAMP	76	DRAMP04521
POS_DRAMP_DRAMP04522	1	DRAMP	72	DRAMP04522
POS_DRAMP_DRAMP04523	1	DRAMP	69	DRAMP04523
POS_DRAMP_DRAMP04524	1	DRAMP	69	DRAMP04524
POS_DRAMP_DRAMP04525	1	DRAMP	81	DRAMP04525
POS_DRAMP_DRAMP04526	1	DRAMP	32	DRAMP04526
POS_DRAMP_DRAMP04527	1	DRAMP	88	DRAMP04527
POS_DRAMP_DRAMP04528	1	DRAMP	83	DRAMP04528
POS_DRAMP_DRAMP04529	1	DRAMP	44	DRAMP04529
POS_DRAMP_DRAMP04530	1	DRAMP	10	DRAMP04530
POS_DRAMP_DRAMP04531	1	DRAMP	10	DRAMP04531
POS_DRAMP_DRAMP04532	1	DRAMP	12	DRAMP04532
POS_DRAMP_DRAMP04533	1	DRAMP	12	DRAMP04533
POS_DRAMP_DRAMP04534	1	DRAMP	11	DRAMP04534
POS_DRAMP_DRAMP04535	1	DRAMP	11	DRAMP04535
POS_DRAMP_DRAMP04536	1	DRAMP	11	DRAMP04536
POS_DRAMP_DRAMP04537	1	DRAMP	11	DRAMP04537
POS_DRAMP_DRAMP04538	1	DRAMP	11	DRAMP04538
POS_DRAMP_DRAMP04539	1	DRAMP	13	DRAMP04539
POS_DRAMP_DRAMP04540	1	DRAMP	16	DRAMP04540
POS_DRAMP_DRAMP04541	1	DRAMP	16	DRAMP04541
POS_DRAMP_DRAMP04543	1	DRAMP	14	DRAMP04543
POS_DRAMP_DRAMP04544	1	DRAMP	14	DRAMP04544
POS_DRAMP_DRAMP04545	1	DRAMP	16	DRAMP04545
POS_DRAMP_DRAMP04546	1	DRAMP	16	DRAMP04546
POS_DRAMP_DRAMP04547	1	DRAMP	18	DRAMP04547
POS_DRAMP_DRAMP04548	1	DRAMP	18	DRAMP04548
POS_DRAMP_DRAMP04549	1	DRAMP	17	DRAMP04549
POS_DRAMP_DRAMP04550	1	DRAMP	18	DRAMP04550
POS_DRAMP_DRAMP04551	1	DRAMP	19	DRAMP04551
POS_DRAMP_DRAMP04552	1	DRAMP	19	DRAMP04552
POS_DRAMP_DRAMP04553	1	DRAMP	19	DRAMP04553
POS_DRAMP_DRAMP04554	1	DRAMP	20	DRAMP04554
POS_DRAMP_DRAMP04555	1	DRAMP	20	DRAMP04555
POS_DRAMP_DRAMP04556	1	DRAMP	20	DRAMP04556
POS_DRAMP_DRAMP04557	1	DRAMP	20	DRAMP04557
POS_DRAMP_DRAMP04558	1	DRAMP	20	DRAMP04558
POS_DRAMP_DRAMP04559	1	DRAMP	20	DRAMP04559
POS_DRAMP_DRAMP04560	1	DRAMP	21	DRAMP04560
POS_DRAMP_DRAMP04561	1	DRAMP	22	DRAMP04561
POS_DRAMP_DRAMP04562	1	DRAMP	24	DRAMP04562
POS_DRAMP_DRAMP04563	1	DRAMP	25	DRAMP04563
POS_DRAMP_DRAMP04564	1	DRAMP	25	DRAMP04564
POS_DRAMP_DRAMP04565	1	DRAMP	25	DRAMP04565
POS_DRAMP_DRAMP04566	1	DRAMP	28	DRAMP04566
POS_DRAMP_DRAMP04567	1	DRAMP	30	DRAMP04567
POS_DRAMP_DRAMP04568	1	DRAMP	30	DRAMP04568
POS_DRAMP_DRAMP04569	1	DRAMP	31	DRAMP04569
POS_DRAMP_DRAMP04570	1	DRAMP	32	DRAMP04570
POS_DRAMP_DRAMP04571	1	DRAMP	32	DRAMP04571
POS_DRAMP_DRAMP04573	1	DRAMP	34	DRAMP04573
POS_DRAMP_DRAMP04574	1	DRAMP	35	DRAMP04574
POS_DRAMP_DRAMP04575	1	DRAMP	36	DRAMP04575
POS_DRAMP_DRAMP04576	1	DRAMP	37	DRAMP04576
POS_DRAMP_DRAMP04577	1	DRAMP	37	DRAMP04577
POS_DRAMP_DRAMP04578	1	DRAMP	26	DRAMP04578
POS_DRAMP_DRAMP04579	1	DRAMP	27	DRAMP04579
POS_DRAMP_DRAMP04580	1	DRAMP	40	DRAMP04580
POS_DRAMP_DRAMP04581	1	DRAMP	47	DRAMP04581
POS_DRAMP_DRAMP04582	1	DRAMP	48	DRAMP04582
POS_DRAMP_DRAMP04583	1	DRAMP	51	DRAMP04583
POS_DRAMP_DRAMP04584	1	DRAMP	48	DRAMP04584
POS_DRAMP_DRAMP04585	1	DRAMP	52	DRAMP04585
POS_DRAMP_DRAMP04586	1	DRAMP	60	DRAMP04586
POS_DRAMP_DRAMP04587	1	DRAMP	61	DRAMP04587
POS_DRAMP_DRAMP04588	1	DRAMP	66	DRAMP04588
POS_DRAMP_DRAMP04589	1	DRAMP	67	DRAMP04589
POS_DRAMP_DRAMP04590	1	DRAMP	75	DRAMP04590
POS_DRAMP_DRAMP04591	1	DRAMP	77	DRAMP04591
POS_DRAMP_DRAMP04592	1	DRAMP	82	DRAMP04592
POS_DRAMP_DRAMP04593	1	DRAMP	89	DRAMP04593
POS_DRAMP_DRAMP04594	1	DRAMP	80	DRAMP04594
POS_DRAMP_DRAMP04595	1	DRAMP	77	DRAMP04595
POS_DRAMP_DRAMP04596	1	DRAMP	13	DRAMP04596
POS_DRAMP_DRAMP04597	1	DRAMP	12	DRAMP04597
POS_DRAMP_DRAMP04598	1	DRAMP	12	DRAMP04598
POS_DRAMP_DRAMP04599	1	DRAMP	12	DRAMP04599
POS_DRAMP_DRAMP04600	1	DRAMP	12	DRAMP04600
POS_DRAMP_DRAMP04601	1	DRAMP	12	DRAMP04601
POS_DRAMP_DRAMP04602	1	DRAMP	12	DRAMP04602
POS_DRAMP_DRAMP04603	1	DRAMP	13	DRAMP04603
POS_DRAMP_DRAMP04604	1	DRAMP	13	DRAMP04604
POS_DRAMP_DRAMP04605	1	DRAMP	13	DRAMP04605
POS_DRAMP_DRAMP04606	1	DRAMP	13	DRAMP04606
POS_DRAMP_DRAMP04607	1	DRAMP	14	DRAMP04607
POS_DRAMP_DRAMP04608	1	DRAMP	9	DRAMP04608
POS_DRAMP_DRAMP04609	1	DRAMP	15	DRAMP04609
POS_DRAMP_DRAMP04610	1	DRAMP	15	DRAMP04610
POS_DRAMP_DRAMP04611	1	DRAMP	43	DRAMP04611
POS_DRAMP_DRAMP04612	1	DRAMP	43	DRAMP04612
POS_DRAMP_DRAMP04613	1	DRAMP	16	DRAMP04613
POS_DRAMP_DRAMP04614	1	DRAMP	17	DRAMP04614
POS_DRAMP_DRAMP04615	1	DRAMP	19	DRAMP04615
POS_DRAMP_DRAMP04616	1	DRAMP	19	DRAMP04616
POS_DRAMP_DRAMP04617	1	DRAMP	21	DRAMP04617
POS_DRAMP_DRAMP04618	1	DRAMP	21	DRAMP04618
POS_DRAMP_DRAMP04619	1	DRAMP	21	DRAMP04619
POS_DRAMP_DRAMP04620	1	DRAMP	21	DRAMP04620
POS_DRAMP_DRAMP04621	1	DRAMP	21	DRAMP04621
POS_DRAMP_DRAMP04622	1	DRAMP	21	DRAMP04622
POS_DRAMP_DRAMP04623	1	DRAMP	16	DRAMP04623
POS_DRAMP_DRAMP04624	1	DRAMP	23	DRAMP04624
POS_DRAMP_DRAMP04625	1	DRAMP	24	DRAMP04625
POS_DRAMP_DRAMP04626	1	DRAMP	23	DRAMP04626
POS_DRAMP_DRAMP04627	1	DRAMP	22	DRAMP04627
POS_DRAMP_DRAMP04628	1	DRAMP	24	DRAMP04628
POS_DRAMP_DRAMP04629	1	DRAMP	23	DRAMP04629
POS_DRAMP_DRAMP04630	1	DRAMP	24	DRAMP04630
POS_DRAMP_DRAMP04631	1	DRAMP	17	DRAMP04631
POS_DRAMP_DRAMP04632	1	DRAMP	25	DRAMP04632
POS_DRAMP_DRAMP04633	1	DRAMP	17	DRAMP04633
POS_DRAMP_DRAMP04634	1	DRAMP	27	DRAMP04634
POS_DRAMP_DRAMP04635	1	DRAMP	27	DRAMP04635
